timestamp,133,130,128,132,131,129,126,134,127,125,145,144,143,142,141,140,139,138,137,136,135
205200,1356168.0,9525026.0,2378034.0,,1885371.0,,2811402.0,,3474178.0,2699737.0,7621215.0,3515065.0,1511143.0,1281450.0,1714173.0,6191834.0,,1781373.0,6230590.0,2425258.0,2623798.0
207000,1366086.0,9589791.0,2390744.0,,1904367.0,,2831884.0,2465632.0,3499378.0,2725288.0,7660191.0,3544056.0,1517889.0,1291537.0,1726997.0,6232270.0,,,6235499.0,2449331.0,2646880.0
208800,1374607.0,,2398142.0,,1916376.0,,2844174.0,2486042.0,3521662.0,2747199.0,7683869.0,3577052.0,1526584.0,1302836.0,1738060.0,6264985.0,,1815240.0,6286890.0,2469379.0,2667697.0
210600,,9716085.0,2405249.0,,1927821.0,,2854710.0,2502917.0,3555806.0,2765467.0,,3596077.0,1537920.0,1309050.0,1750094.0,6302017.0,,1822378.0,6320903.0,2491436.0,2683234.0
212400,,9774281.0,2412806.0,,1937049.0,,2880871.0,2513258.0,3588776.0,2784923.0,7716559.0,3614798.0,1544426.0,1314784.0,1759411.0,6419950.0,,1835497.0,6336678.0,2502567.0,2697561.0
214200,,9813162.0,,,1944218.0,,2889524.0,2523916.0,3621413.0,2794325.0,7729493.0,3629316.0,1550145.0,1319068.0,1763434.0,6477672.0,,1839894.0,6383743.0,2508110.0,2704486.0
216000,,9861274.0,2427816.0,,1950527.0,,2893525.0,2528731.0,3636211.0,2800088.0,7746134.0,3637896.0,1554564.0,1324342.0,1769224.0,6509178.0,,1846512.0,6420124.0,2509290.0,2717330.0
217800,,9914009.0,2434570.0,,,,,,3659181.0,,7765004.0,,,,,6558125.0,,,6470863.0,,
219600,1407325.0,9951653.0,2437209.0,,1966528.0,2738677.0,2911114.0,2539720.0,3690660.0,2807038.0,7800117.0,3663631.0,1561139.0,1336302.0,1780125.0,6612568.0,,1854508.0,6543758.0,2522141.0,2724700.0
221400,1412561.0,9998847.0,2441953.0,,1971118.0,2749648.0,2916865.0,2546582.0,3704132.0,2825520.0,7808773.0,3673975.0,1563965.0,1341430.0,1783101.0,6665069.0,,1863059.0,6609505.0,2526644.0,2731995.0
223200,1420816.0,10038749.0,2445543.0,,1974501.0,2768544.0,2919359.0,2555126.0,3712960.0,2833465.0,7845541.0,3684138.0,1568529.0,1344495.0,1789766.0,6737826.0,,1867577.0,6664271.0,2530162.0,2745569.0
225000,1427481.0,10061072.0,,1903715.0,1984770.0,,2931465.0,2563825.0,3730614.0,2835572.0,7884252.0,3694801.0,1572534.0,1349355.0,1798969.0,6856751.0,,1871677.0,6722795.0,2533501.0,2753869.0
226800,1435815.0,10146058.0,2464935.0,1909547.0,1992500.0,,2937449.0,2568166.0,3744317.0,2837159.0,7917211.0,3704106.0,1578175.0,1357523.0,1804900.0,6934561.0,,1877627.0,6760414.0,2535543.0,2766768.0
228600,1441169.0,10230511.0,2473430.0,1915476.0,1999190.0,,2943362.0,2574661.0,3773734.0,2841441.0,7975920.0,3709850.0,1583145.0,1363677.0,1812980.0,7013873.0,,1882755.0,6833339.0,2546717.0,2775135.0
230400,1451065.0,10323377.0,2488110.0,1924083.0,2010833.0,,2951376.0,2581772.0,3803369.0,2849055.0,8013757.0,3721666.0,1592315.0,1373640.0,1820450.0,7113170.0,,1889109.0,6902949.0,2559390.0,2788545.0
232200,1461125.0,10372379.0,2500179.0,1934145.0,2017999.0,2838481.0,2958877.0,2585821.0,3826575.0,2858878.0,8053435.0,3733797.0,1600631.0,1386170.0,1826843.0,7214811.0,,1892240.0,6966727.0,2569327.0,2801354.0
234000,1472710.0,10437894.0,2506200.0,1944922.0,2026664.0,2852945.0,2974168.0,2594933.0,3858715.0,2869173.0,8095813.0,3757387.0,1610735.0,1395869.0,1832212.0,7296715.0,,1903949.0,7032574.0,2581735.0,2812759.0
235800,1480781.0,10553889.0,2510208.0,1952698.0,2039885.0,,2992825.0,2605673.0,3886616.0,2879351.0,8120640.0,3766423.0,1621133.0,1403482.0,1841825.0,7369887.0,,1908615.0,7133768.0,2598734.0,2824055.0
237600,1488565.0,10636639.0,2516814.0,1961224.0,2054751.0,2880850.0,3010481.0,2612510.0,3925213.0,2890402.0,,3773648.0,1631405.0,,1851645.0,7486540.0,,1922404.0,7234905.0,,2828177.0
239400,,10693631.0,2527351.0,1969970.0,2067178.0,2901483.0,3022437.0,2646791.0,3963809.0,2907656.0,,3787808.0,1640668.0,1419173.0,,7583582.0,,1938532.0,7284611.0,2615673.0,2835439.0
241200,,10758277.0,2537203.0,1977804.0,2072086.0,2909520.0,3045033.0,2666633.0,3984911.0,2918302.0,,3793022.0,1655036.0,1427765.0,1868644.0,7701646.0,,1948939.0,7356219.0,2623343.0,2852209.0
243000,,10838419.0,2542490.0,1984683.0,2088935.0,2925049.0,3055050.0,2688053.0,4002917.0,2942074.0,,3810496.0,1667620.0,1434805.0,1879507.0,7787746.0,,1958889.0,7464684.0,2634696.0,2871143.0
244800,,10926885.0,2551752.0,1989706.0,2103428.0,2941150.0,3080549.0,2711451.0,4022044.0,2960160.0,,3829050.0,1683816.0,1438914.0,1887960.0,7881074.0,,1968117.0,7558512.0,2640367.0,2885173.0
246600,,11043034.0,2570330.0,1998350.0,2120254.0,2957638.0,3095026.0,2720845.0,4044300.0,2984405.0,,3844925.0,1695229.0,1446888.0,1897135.0,,,1979319.0,7652995.0,2646803.0,2896370.0
248400,,11166581.0,2580473.0,2008582.0,2130836.0,2966485.0,3112297.0,2732199.0,4058840.0,3003114.0,,3857585.0,1705541.0,1458567.0,1902084.0,8065095.0,,1996645.0,7768950.0,2656451.0,2905817.0
250200,,11242099.0,2585103.0,2019298.0,2149146.0,2985263.0,3126248.0,2745734.0,4069826.0,3008450.0,,3877414.0,1719493.0,1465755.0,1910878.0,8152281.0,,2007052.0,7890362.0,2669218.0,2912615.0
252000,1542780.0,11307276.0,2595490.0,2025293.0,2162015.0,3000928.0,3136910.0,2767619.0,4080792.0,3022396.0,,3902167.0,1727035.0,1473770.0,1920193.0,8285526.0,,2020381.0,8004330.0,2681679.0,2933232.0
253800,1551920.0,11377707.0,2602335.0,2030301.0,2174905.0,3011000.0,3158898.0,2782828.0,,3039099.0,,3923985.0,1738079.0,1483475.0,1928894.0,8401270.0,,2036746.0,8211859.0,2692447.0,2950965.0
255600,1561530.0,11529545.0,2614901.0,2042925.0,2183178.0,3030507.0,3176213.0,2806432.0,4090095.0,3057268.0,,3936290.0,1744074.0,1489917.0,1932972.0,8507693.0,,2051390.0,8468801.0,2706087.0,2965575.0
257400,1566580.0,11615253.0,2624717.0,2047759.0,2192452.0,3040990.0,3190787.0,2826172.0,4103428.0,3080480.0,,3950109.0,1758895.0,1497644.0,1943723.0,8617200.0,,2068913.0,8796776.0,2720869.0,2979915.0
259200,,11693258.0,2641134.0,2060032.0,2209818.0,3058129.0,3206896.0,2851130.0,4110290.0,3097576.0,,3963369.0,1769194.0,1508295.0,1953673.0,8741048.0,,2076274.0,8877391.0,2748113.0,2996880.0
261000,1579934.0,11756879.0,2651610.0,2068347.0,2235420.0,3071621.0,3224597.0,2871143.0,4111479.0,3121910.0,,3977258.0,1778858.0,1519155.0,1958908.0,8873625.0,,2090182.0,8888641.0,2755185.0,3008256.0
262800,1587240.0,11821020.0,2662335.0,2082358.0,2251978.0,3087460.0,3247206.0,2883190.0,4115009.0,3144118.0,,3999160.0,1790209.0,1526547.0,1969054.0,9047549.0,,2109911.0,8896654.0,2771832.0,3017763.0
264600,1596397.0,11933857.0,2671988.0,2090121.0,2270608.0,3104920.0,3259239.0,2897531.0,4122412.0,3155580.0,,4019258.0,1797000.0,1532985.0,1983767.0,9222540.0,,2117573.0,8907621.0,2781649.0,3030912.0
266400,1605735.0,12111895.0,2687313.0,2098981.0,2279365.0,3120383.0,3276068.0,2925180.0,4131587.0,3164633.0,,4036391.0,1809958.0,1538723.0,1992204.0,9371072.0,,2130110.0,8934658.0,2796826.0,3043230.0
268200,1615708.0,12246449.0,2710805.0,2111814.0,2299372.0,3138131.0,3288248.0,2944744.0,4143179.0,3194065.0,,4053006.0,1819690.0,1544338.0,1996826.0,9551359.0,,2150385.0,8967771.0,2809797.0,3064141.0
270000,1625971.0,12413749.0,2722656.0,2123059.0,2304240.0,3156600.0,3311149.0,2962299.0,4172807.0,3200181.0,,4082233.0,1828405.0,,2010010.0,9702986.0,,2158735.0,9035675.0,2829311.0,3079910.0
271800,1635571.0,12576250.0,2746890.0,2137366.0,2322567.0,3169955.0,3332673.0,2977935.0,4196043.0,3222494.0,,4114796.0,1839276.0,1561312.0,2022570.0,9876403.0,,2167438.0,9082740.0,2852589.0,3096300.0
273600,1644748.0,12757816.0,2765535.0,2151040.0,2334898.0,3192974.0,3356734.0,2992845.0,4213610.0,3233227.0,,4134431.0,1848038.0,1570755.0,2031979.0,10029021.0,,2172194.0,9149989.0,2870709.0,3113165.0
275400,1656501.0,12997399.0,2788115.0,2161914.0,2358126.0,3220261.0,3369669.0,,4230744.0,3245146.0,,4163295.0,1857178.0,1578372.0,2043730.0,10198342.0,,2188266.0,9221657.0,2894837.0,3128515.0
277200,1667269.0,13204889.0,2817987.0,2177251.0,2371951.0,3256262.0,3385062.0,3030059.0,4259937.0,3278511.0,,4183067.0,1868001.0,1586766.0,2052565.0,10336935.0,,2202875.0,9266194.0,2921000.0,3163969.0
279000,1680840.0,13437942.0,2844500.0,2194612.0,2394975.0,3271229.0,3405877.0,3050141.0,4282061.0,3296536.0,,4216372.0,1880953.0,1602046.0,2077983.0,10471583.0,,2210717.0,9301785.0,2937036.0,3187743.0
280800,1695269.0,13702131.0,2863519.0,2208375.0,2412216.0,3291415.0,3420553.0,3068950.0,4291165.0,3331823.0,,4239029.0,1897903.0,1617201.0,2094507.0,,,2223965.0,9362370.0,2961918.0,3207981.0
282600,,13863607.0,2891944.0,2232300.0,2427462.0,3312478.0,3455535.0,3096869.0,4315081.0,3357212.0,,4289395.0,1908970.0,1626734.0,2111286.0,10596028.0,,2248839.0,9407007.0,2988296.0,3243618.0
284400,1721910.0,13952225.0,2907173.0,2250346.0,2441605.0,3321890.0,3483203.0,3114960.0,4325971.0,3389962.0,,4317012.0,1919891.0,1634219.0,2130982.0,10644832.0,,2262194.0,9438242.0,3018610.0,3275221.0
286200,1740245.0,14187678.0,2930120.0,2268275.0,2463962.0,3335918.0,3516479.0,3129056.0,4347954.0,3420560.0,,4352744.0,1931295.0,1647970.0,2141739.0,,,2283680.0,,3043906.0,3307826.0
288000,1754622.0,14347393.0,2953326.0,2290058.0,2485878.0,3347368.0,3541048.0,3141851.0,4363874.0,3436431.0,,4394885.0,1949490.0,1658966.0,2158937.0,10736285.0,2412635.0,2297983.0,9507730.0,3066475.0,3336580.0
289800,1766780.0,14445320.0,2970831.0,2311754.0,2499969.0,3359516.0,3581753.0,3167662.0,4378899.0,3463674.0,,4441340.0,1963821.0,1667044.0,2173102.0,10767700.0,2424935.0,2314345.0,9529118.0,3092289.0,3364281.0
291600,1777871.0,14520068.0,2985778.0,2328945.0,2516508.0,3372048.0,3609968.0,3192380.0,4416659.0,3496171.0,,4466955.0,1973868.0,1674715.0,2181357.0,10797872.0,2445201.0,2324237.0,9566102.0,3114285.0,3386243.0
293400,1788848.0,14611198.0,3006350.0,2340190.0,2534730.0,3386461.0,3630719.0,3218196.0,4442204.0,3510699.0,,4500896.0,1988929.0,1688820.0,2189658.0,10881784.0,2456075.0,2334330.0,9571745.0,3130035.0,
295200,1797933.0,,3009741.0,2353234.0,2542690.0,,3654049.0,3233615.0,4468645.0,3528289.0,,4532452.0,2001609.0,1696548.0,2202034.0,10960995.0,2468715.0,2347190.0,9591759.0,3151808.0,3421246.0
297000,1807543.0,14701928.0,3016153.0,2362422.0,2557565.0,3401025.0,3679781.0,3242921.0,4494506.0,3541925.0,,4571150.0,2012395.0,1703214.0,2210594.0,11021785.0,2480297.0,2360703.0,9625095.0,3165893.0,3434199.0
298800,1813032.0,14716520.0,3023217.0,2374539.0,2572067.0,3403399.0,3691825.0,3249042.0,4516741.0,3561253.0,,4595772.0,2015999.0,1714699.0,2218060.0,11053908.0,2490776.0,2373880.0,9655012.0,3174676.0,3452647.0
300600,1821878.0,14764588.0,,2382155.0,2578437.0,3406190.0,3698624.0,3252689.0,4549485.0,3573840.0,,4618052.0,2021467.0,1719659.0,2220373.0,11130086.0,2498953.0,,9698277.0,3181493.0,3463452.0
302400,1827109.0,14798741.0,3034260.0,2384888.0,2588390.0,3410239.0,3708628.0,3257735.0,4575823.0,3577469.0,,4638504.0,2023609.0,1725582.0,2227230.0,11195106.0,2500813.0,2389690.0,9736502.0,3191425.0,3469348.0
304200,,14847279.0,3041410.0,,,3414205.0,,,4588589.0,,,,,,,11278502.0,,,9789142.0,,
306000,1832923.0,14952978.0,3047376.0,2395435.0,,3424922.0,3723766.0,3274079.0,4614779.0,3585304.0,,4669745.0,2031351.0,1739640.0,2238967.0,11356337.0,2513486.0,2404445.0,9860146.0,3205400.0,3502831.0
307800,1835595.0,15000319.0,3050660.0,2401204.0,,3438447.0,3734049.0,3276816.0,4640565.0,3595936.0,,4682267.0,2033964.0,1742763.0,2246654.0,11483946.0,2516228.0,2413478.0,9897115.0,3219106.0,3516874.0
309600,1843029.0,15051590.0,3058458.0,2407975.0,,3449368.0,3737838.0,3280405.0,4663450.0,3599247.0,,4694705.0,2041750.0,1748462.0,2251022.0,11625840.0,2520015.0,2419938.0,9934072.0,3228011.0,3518448.0
311400,1847770.0,15102913.0,3062040.0,2417368.0,,3453699.0,3740095.0,3281814.0,4674233.0,3601194.0,,4703838.0,2045677.0,1754346.0,2253532.0,11766273.0,2523643.0,2424634.0,9970365.0,3231693.0,3521865.0
313200,1854617.0,15138272.0,3069384.0,2420912.0,,3473684.0,3747645.0,3286843.0,4714106.0,3607340.0,,4720457.0,2049882.0,1760196.0,2256190.0,11943684.0,2526613.0,2432345.0,10003750.0,3245386.0,3528721.0
315000,1865604.0,15228128.0,3075295.0,2431611.0,,3489978.0,3758083.0,3292320.0,4735394.0,3612880.0,,4734130.0,2055935.0,1764083.0,2263764.0,12150708.0,2538459.0,2438380.0,10087799.0,3247796.0,3541491.0
316800,1872531.0,15354900.0,3088100.0,2440353.0,,3498665.0,3761301.0,3302025.0,4753597.0,3618976.0,,4744667.0,2071349.0,1774162.0,2273488.0,12261108.0,2545010.0,2441156.0,10136617.0,3262472.0,3550268.0
318600,1884710.0,15412414.0,3093253.0,2449280.0,,3505499.0,3772002.0,3318725.0,4796501.0,3630219.0,,4767345.0,2080595.0,1781595.0,2285265.0,12382573.0,2547785.0,2451574.0,10177147.0,3276444.0,3570489.0
320400,1893716.0,15467577.0,,2456696.0,,3524725.0,3780242.0,3329944.0,4826945.0,3641350.0,,4777940.0,2088111.0,1788350.0,2294235.0,12475679.0,2552847.0,2456466.0,10224815.0,3288804.0,3582805.0
322200,1902247.0,,3110837.0,2465604.0,,3541485.0,3790782.0,3337050.0,4838509.0,3648665.0,,4800680.0,2092902.0,1797738.0,2304635.0,12568805.0,2565894.0,2457489.0,10248547.0,3321061.0,3593121.0
324000,1909039.0,,3119536.0,2474446.0,,3557450.0,3803122.0,3345972.0,4868737.0,3662613.0,,4823565.0,,1804261.0,2310120.0,12630495.0,2573195.0,2468479.0,10317526.0,3329122.0,3610582.0
325800,1920668.0,,3128598.0,2482475.0,,3571323.0,3816315.0,3350638.0,4911486.0,3673898.0,,4847930.0,2111636.0,1817494.0,2318759.0,12671933.0,2583042.0,2476329.0,10371212.0,3335699.0,3618961.0
327600,1933823.0,,3138897.0,2492671.0,,3582080.0,3837832.0,3359214.0,4960398.0,3683674.0,,4853120.0,2121256.0,1825334.0,2325130.0,12762818.0,2594398.0,2489810.0,10433581.0,3350640.0,3644013.0
329400,1942633.0,,3141747.0,2498818.0,,3595042.0,3854018.0,3366787.0,4973851.0,3702061.0,,4877010.0,2124502.0,1836627.0,2330562.0,12847777.0,2609554.0,2501607.0,10524642.0,3361496.0,3659241.0
331200,1948083.0,,3145305.0,2511433.0,,3602222.0,3866855.0,3373557.0,4988976.0,3714320.0,,4904953.0,2130451.0,1844763.0,2340953.0,12906897.0,2621006.0,2511509.0,10649874.0,3388318.0,3671119.0
333000,1958490.0,,3162952.0,2518620.0,,3613350.0,3884029.0,3384446.0,5007169.0,3723795.0,,4913940.0,2138616.0,1852886.0,2346564.0,12966906.0,2636913.0,2529592.0,10689743.0,3403464.0,3681108.0
334800,1963403.0,,3173485.0,2528214.0,,3619673.0,3899315.0,3389959.0,5010120.0,3732201.0,,4925207.0,2146368.0,1860179.0,,13012357.0,2649556.0,2542553.0,10816355.0,3422315.0,3697418.0
336600,1974079.0,,3180563.0,2537790.0,,3643320.0,3908850.0,3403596.0,5022365.0,3747856.0,,4940166.0,2154153.0,1867406.0,2363370.0,13067279.0,2661067.0,2557141.0,10869612.0,3434942.0,3709329.0
338400,1978557.0,,3188567.0,2545992.0,,3652383.0,3926775.0,3416537.0,5030460.0,3770834.0,,4966544.0,2159066.0,1881673.0,2368441.0,13124392.0,2674998.0,2567825.0,10925899.0,3444907.0,3724234.0
340200,1989126.0,,3196948.0,2561725.0,,3675521.0,3943359.0,3428274.0,,3779155.0,,4984626.0,2166642.0,1887260.0,2374995.0,13168525.0,2687033.0,2582052.0,10974509.0,3465755.0,3729578.0
342000,1995970.0,,3206545.0,2572422.0,,3690901.0,3950494.0,3437466.0,5031689.0,3798558.0,,4992755.0,2171597.0,1895614.0,2381985.0,13211598.0,2698254.0,2594411.0,11015525.0,3476231.0,3740915.0
343800,2001580.0,16691087.0,3215367.0,2578407.0,,3702164.0,3966070.0,3452344.0,5031709.0,3832030.0,,5009470.0,2180966.0,1908496.0,2385901.0,13257689.0,2710920.0,2604190.0,11122109.0,3497856.0,3747255.0
345600,2009072.0,16808563.0,3222532.0,2587179.0,,3716059.0,3977296.0,3467595.0,5045496.0,3856904.0,,5029271.0,2186241.0,1921607.0,2391778.0,13274650.0,2717328.0,2618390.0,11182390.0,3513063.0,3758100.0
347400,2018001.0,16940074.0,3237135.0,2599223.0,,3734698.0,3991561.0,3477915.0,5050438.0,3877724.0,,5044338.0,2195496.0,1926643.0,2403295.0,13287796.0,2725460.0,2628008.0,11235594.0,3548999.0,3761500.0
349200,2026128.0,17153199.0,3252350.0,2607219.0,,3749451.0,4011428.0,3496108.0,5053019.0,3891687.0,,5066009.0,2199754.0,1933171.0,2408775.0,13327096.0,2733593.0,2640525.0,11328682.0,3564032.0,3768017.0
351000,2032975.0,17267528.0,3262171.0,2612175.0,,3759216.0,4027368.0,3511864.0,5053783.0,3898948.0,,5098440.0,2212246.0,1941283.0,2425692.0,13351634.0,2741733.0,2646343.0,11381901.0,3582514.0,3778946.0
352800,2039055.0,17372438.0,3281261.0,2622456.0,,3769150.0,4028326.0,3522910.0,5062620.0,3910896.0,,5114695.0,2219206.0,1950799.0,2436948.0,13377325.0,2749050.0,2658082.0,11431682.0,3593175.0,3798446.0
354600,2044593.0,17596558.0,3305892.0,2631090.0,2829146.0,3787559.0,4043954.0,3539551.0,5074406.0,3926990.0,,5144896.0,2229034.0,1961595.0,2447748.0,13393364.0,2768400.0,2671795.0,11515982.0,3612184.0,3810857.0
356400,2051080.0,17870954.0,3319165.0,2644507.0,2842870.0,3809847.0,4064583.0,3554059.0,5082869.0,3941072.0,,5176768.0,2240338.0,1974022.0,2453547.0,13410739.0,2777464.0,2689698.0,11598448.0,3617916.0,3834822.0
358200,2055930.0,18015635.0,3331857.0,2651460.0,2859480.0,3824075.0,4088285.0,3567926.0,5090797.0,3968657.0,,5197957.0,2247789.0,1983866.0,2465136.0,13427930.0,2790986.0,2692747.0,11666011.0,3642510.0,3849045.0
360000,2071173.0,18274503.0,3338648.0,2663650.0,2879186.0,3841701.0,4110374.0,,5097421.0,3980787.0,,5218968.0,2263650.0,1994280.0,2478619.0,13499898.0,2800718.0,2703803.0,11747565.0,3652166.0,3852699.0
361800,2086587.0,18553433.0,3353418.0,2677922.0,2897613.0,3864929.0,4120048.0,,5105370.0,3995828.0,,5240365.0,2273271.0,1998847.0,2492635.0,13523952.0,,2715361.0,11809274.0,3666778.0,3868450.0
363600,2096610.0,18819963.0,3375500.0,,2929401.0,3892445.0,4140148.0,,5106396.0,4016500.0,,5254069.0,2283344.0,2007160.0,2502385.0,13612505.0,2818942.0,2725793.0,11866449.0,3681685.0,3891912.0
365400,,19047278.0,3395688.0,2710610.0,2949662.0,3909237.0,4162805.0,,5110423.0,4043106.0,,5278110.0,2296174.0,2020924.0,2521327.0,13674020.0,2841604.0,2740194.0,11926036.0,3704072.0,3912620.0
367200,2122010.0,19265252.0,3415791.0,2720261.0,2963685.0,3935620.0,4196305.0,,5115240.0,4057421.0,,5297920.0,2310927.0,2030756.0,2538879.0,13704354.0,2858405.0,2755990.0,11967105.0,3734064.0,3925989.0
369000,2131473.0,19528954.0,3440408.0,2743300.0,2984865.0,3952611.0,4211841.0,,5129761.0,4073251.0,,5331300.0,2325676.0,2044807.0,2556500.0,13723405.0,2872911.0,2767511.0,12015250.0,3754170.0,3943006.0
370800,2145291.0,19750020.0,3467296.0,,2998290.0,3965477.0,4253894.0,,5139507.0,4096485.0,,5357111.0,2337426.0,2054848.0,2567768.0,13793565.0,2893808.0,2782762.0,12045753.0,3784277.0,3971241.0
372600,2157407.0,19961318.0,3495715.0,2780651.0,3023079.0,3987592.0,4298646.0,,5145279.0,4124107.0,,,2348190.0,2067167.0,2580841.0,,2915265.0,2799920.0,,3805185.0,3988020.0
374400,2174650.0,20143018.0,3503462.0,2797655.0,3042434.0,4020530.0,4321634.0,,5167212.0,4151850.0,,,2365253.0,2080036.0,2604867.0,13814542.0,2931666.0,2808951.0,12079024.0,3847547.0,4028972.0
376200,2190156.0,20292998.0,,2816573.0,3057274.0,4026686.0,4358080.0,,5179465.0,4164205.0,,,2382803.0,2089772.0,2619165.0,13834460.0,2952877.0,2827705.0,,3872678.0,4050871.0
378000,2203870.0,20454040.0,3531204.0,2832645.0,3066750.0,4032322.0,4385504.0,,5189270.0,4198718.0,,,2392758.0,2100232.0,2632444.0,13847387.0,2970021.0,2844165.0,12095332.0,3884238.0,4075519.0
379800,2214908.0,20475226.0,3538778.0,2846010.0,,4043348.0,4397010.0,,5203725.0,4217107.0,,,2404846.0,2108458.0,2640408.0,13855536.0,2981293.0,2860480.0,12098372.0,3903111.0,4088676.0
381600,2223810.0,,3550786.0,2855827.0,3091455.0,,4424336.0,,5217698.0,4239554.0,,,2414419.0,2116169.0,2650560.0,13882043.0,2991994.0,2866945.0,12125084.0,3923464.0,4100745.0
383400,2230016.0,20628185.0,3559940.0,2866497.0,3105812.0,4053554.0,4436491.0,,5237221.0,4263101.0,,,2420037.0,2122859.0,2659887.0,13904785.0,3008111.0,2879910.0,12164222.0,3936809.0,4111939.0
385200,2240743.0,20713926.0,,2872719.0,3110957.0,4055466.0,4448574.0,,5243236.0,4269231.0,,,2431741.0,2131915.0,2663238.0,13904888.0,3014620.0,2886975.0,12195705.0,3956103.0,4128167.0
387000,,20789749.0,3574578.0,2883215.0,3114762.0,4059480.0,4464915.0,,5254316.0,4289937.0,,,2437021.0,2136767.0,2671985.0,13951865.0,3019583.0,2893471.0,12267068.0,3969636.0,4131891.0
388800,2254450.0,20836346.0,3580493.0,2887960.0,3116710.0,4064118.0,4475035.0,,5278084.0,4301998.0,,,2442571.0,2144828.0,2681171.0,13962214.0,3027351.0,2896234.0,12294232.0,3976598.0,4140589.0
390600,,20898924.0,3587709.0,,,4078136.0,,,5287737.0,,,,,,,13997663.0,,2897535.0,12309709.0,,
392400,2266471.0,21015019.0,3595226.0,2894720.0,3126987.0,4082646.0,4484531.0,,5306246.0,4310376.0,,,2452107.0,2154213.0,2701164.0,13997663.0,3035327.0,2903566.0,12351192.0,3988406.0,4148318.0
394200,2272083.0,21117013.0,3599410.0,2903703.0,3132040.0,4093583.0,4492725.0,,5331607.0,4317504.0,,,2455544.0,2159102.0,2706336.0,14007241.0,,2911292.0,12401875.0,3994820.0,4158430.0
396000,2274513.0,21193671.0,3603778.0,2908999.0,3143365.0,4095365.0,4502082.0,,5353293.0,4318425.0,,,2462418.0,2164815.0,2712129.0,14021247.0,3043536.0,2915539.0,12417564.0,3996818.0,4163921.0
397800,2278629.0,21321439.0,3612787.0,2910931.0,3148223.0,4106154.0,4505585.0,,5376140.0,4318425.0,,,2468323.0,2167661.0,2716303.0,14044978.0,3049110.0,2924335.0,12444824.0,4006848.0,4172168.0
399600,2285931.0,21438587.0,3620084.0,2916597.0,3151804.0,4118740.0,4512217.0,,5394176.0,4319829.0,,,2473687.0,2175134.0,2722391.0,14071149.0,3049710.0,2938036.0,12458907.0,4012813.0,4174243.0
401400,2289551.0,21589572.0,3635163.0,2923128.0,3168069.0,4121999.0,4523466.0,,5423452.0,4335763.0,,,2480760.0,2182485.0,2729851.0,14085696.0,3055151.0,2944283.0,12497137.0,4023992.0,4178197.0
403200,2297273.0,21815146.0,3646991.0,2930306.0,3180109.0,4130755.0,4528653.0,,5450391.0,4339432.0,,,2489947.0,2188008.0,2736690.0,14112531.0,3059388.0,2954755.0,12526360.0,4034087.0,4197224.0
405000,2302566.0,21944430.0,3652127.0,2941980.0,3199260.0,4143070.0,4536019.0,,5501842.0,4344454.0,,5708408.0,2500709.0,2199361.0,2747216.0,14142237.0,3066533.0,2960730.0,12590214.0,4036765.0,4205174.0
406800,2311664.0,22196476.0,3660063.0,2954235.0,3205560.0,4154517.0,4541962.0,,5530585.0,4354877.0,,5718265.0,2509994.0,2205044.0,2755145.0,14173350.0,3074872.0,2970191.0,12621127.0,4043457.0,4213360.0
408600,2318217.0,22364676.0,3667097.0,2963956.0,3215861.0,4164299.0,4551483.0,,5565020.0,4368657.0,,5728053.0,2520692.0,2219825.0,2761247.0,14223581.0,,2978397.0,12699358.0,4057988.0,4223864.0
410400,2329932.0,22433825.0,3677070.0,2982968.0,3222696.0,4178645.0,4564721.0,,5603817.0,4380934.0,,5748605.0,2528080.0,2228075.0,2766610.0,14250756.0,3096385.0,2990649.0,12720948.0,4063792.0,4239532.0
412200,2338354.0,22559391.0,3679542.0,2996263.0,3227033.0,4188647.0,4577961.0,,5633441.0,4391928.0,,5754265.0,2539425.0,2237389.0,2776095.0,14288336.0,3110174.0,2996055.0,12809388.0,4091621.0,4261206.0
414000,2352696.0,22748925.0,3681993.0,3002289.0,3237824.0,4202662.0,4595314.0,,5651758.0,4408197.0,,5766006.0,2547914.0,2250566.0,2778046.0,14321588.0,3115939.0,3006705.0,12874137.0,4108910.0,4269602.0
415800,2363736.0,22969746.0,3697987.0,3008671.0,3246654.0,4216540.0,4614177.0,,5669942.0,4420715.0,,5787182.0,2559338.0,2259297.0,2784002.0,14370905.0,3131267.0,3011633.0,12924075.0,4136769.0,4289600.0
417600,2373205.0,23184249.0,3704517.0,,3250002.0,4231098.0,4635407.0,,5686434.0,4429005.0,,5822645.0,2562193.0,2266291.0,2794242.0,14384944.0,3143512.0,3016230.0,,4155754.0,4290684.0
419400,2385970.0,23369070.0,3712444.0,3022603.0,3261106.0,4254434.0,4653589.0,,5694970.0,4452530.0,,5840223.0,2570366.0,2278331.0,2797073.0,14404959.0,3160991.0,3033828.0,13070109.0,4169730.0,4297651.0
421200,2396105.0,23514646.0,,3031046.0,3268305.0,4271190.0,4658921.0,,5712537.0,4470359.0,,5859037.0,2576617.0,2285283.0,2804525.0,14424414.0,3169704.0,3036566.0,13118162.0,4178434.0,4298694.0
423000,2408453.0,23641535.0,3725939.0,3050463.0,3279383.0,4294761.0,4673336.0,,5714256.0,4487626.0,,5879494.0,2584229.0,2294219.0,2814161.0,14441934.0,,3045609.0,13180861.0,4199238.0,4305387.0
