timestamp,125,126,127,128,129,130,131,132,133,134
196200,3403448.0,3095695.0,4230449.0,2699381.0,3059657.0,11611374.0,2181857.0,,,2933427.0
198000,3439658.0,3132546.0,4235290.0,2736562.0,3081953.0,11986627.0,2205881.0,,1503248.0,2956846.0
199800,3482688.0,3185057.0,4251910.0,2755194.0,3101868.0,12289611.0,2228895.0,,,2992543.0
201600,3513085.0,3214233.0,4290067.0,2776191.0,3120780.0,12525106.0,2249069.0,,,
203400,3546447.0,3252321.0,4313527.0,,,12751726.0,2275084.0,,,3061128.0
205200,3577282.0,3287415.0,4350024.0,2809152.0,,12964437.0,2288475.0,,1582026.0,
207000,3614676.0,3315369.0,4411567.0,2816242.0,,13106292.0,2305227.0,,1592560.0,3108421.0
208800,3628444.0,3338150.0,4458023.0,2838931.0,,,2325360.0,,1607094.0,3125268.0
210600,3653916.0,3351582.0,4487011.0,2845355.0,,13452730.0,2345169.0,,,3152926.0
212400,3657745.0,3363023.0,4518965.0,2850280.0,,13613842.0,2348972.0,,,3183907.0
214200,3678732.0,3376991.0,4542690.0,,,13724415.0,2361781.0,,,3204870.0
216000,3681248.0,3383129.0,4582219.0,2864296.0,,13814505.0,2369119.0,,,3224790.0
217800,,,4598200.0,2877100.0,,13945096.0,,,,
219600,3694975.0,3393004.0,4634787.0,2877759.0,3221565.0,13985713.0,2383548.0,,1656100.0,3240080.0
221400,3703728.0,3399477.0,4655853.0,2881370.0,3230290.0,14096831.0,2387506.0,,1659064.0,3251932.0
223200,3713697.0,3401913.0,4699800.0,2882318.0,3241888.0,14188006.0,2391223.0,,1662281.0,3263310.0
225000,3719233.0,3408335.0,4726034.0,,,14333287.0,2397706.0,2212380.0,1666810.0,3268922.0
226800,3738115.0,3414500.0,4756582.0,2907595.0,,14427813.0,2401780.0,2214365.0,1670856.0,3278368.0
228600,3748997.0,3434586.0,4789525.0,2920481.0,,14578261.0,2408095.0,2225200.0,1678603.0,3291465.0
230400,3762524.0,3454190.0,4827989.0,2935314.0,,14737692.0,2417744.0,2237890.0,1689065.0,3312193.0
232200,3781220.0,3459196.0,4881365.0,2940006.0,3322600.0,14814642.0,2446539.0,2252832.0,1700629.0,3325214.0
234000,3801769.0,3476736.0,4908806.0,2956681.0,3325650.0,14955480.0,2456491.0,2260644.0,1707326.0,3334407.0
235800,3825345.0,3495773.0,4950750.0,2966058.0,,15004958.0,2469980.0,2268717.0,1721058.0,3342791.0
237600,3847647.0,3512630.0,4980354.0,2974205.0,3365931.0,15088709.0,2486321.0,2272770.0,1729446.0,3352441.0
239400,3856318.0,3536064.0,5014467.0,2983887.0,3380901.0,15266805.0,2503859.0,2286080.0,,3373512.0
241200,3860245.0,3550957.0,5043214.0,3009843.0,3397515.0,15409651.0,2513396.0,2293562.0,,3389676.0
243000,3877640.0,3576047.0,5071264.0,3015762.0,3411464.0,15479522.0,2543874.0,2301558.0,,3408536.0
244800,3909824.0,3591603.0,5091538.0,3028765.0,3426062.0,15579651.0,2552517.0,2310652.0,,3433347.0
246600,3929153.0,3600612.0,5107012.0,3037358.0,3436717.0,15633709.0,2591820.0,2319014.0,,3476608.0
248400,3951837.0,3613564.0,5122170.0,3046015.0,3459866.0,15750975.0,2612523.0,2330132.0,,3496123.0
250200,3971715.0,3639243.0,5134694.0,3056240.0,3469538.0,15810384.0,2645233.0,2340618.0,,3518943.0
252000,4011017.0,3647094.0,5158416.0,3062215.0,3493177.0,15903512.0,2669253.0,2354468.0,1794025.0,3529728.0
253800,4030233.0,3658903.0,,3077030.0,3522225.0,15987310.0,2705738.0,2366308.0,1805440.0,3551777.0
255600,4047694.0,3682130.0,5192690.0,3097613.0,3543930.0,16242728.0,2720389.0,2375520.0,1818745.0,3576610.0
257400,4059844.0,3718124.0,5210937.0,3102134.0,3554448.0,16434913.0,2732116.0,2388985.0,1832306.0,3603945.0
259200,4109488.0,3737022.0,5217937.0,3110604.0,3580666.0,16501290.0,2742042.0,2396228.0,,3627134.0
261000,4143818.0,3756580.0,5221884.0,3121897.0,3596655.0,16663394.0,2759303.0,2406295.0,1850912.0,3640084.0
262800,4160641.0,3779830.0,5239587.0,3132516.0,3604463.0,16754686.0,2774444.0,2418686.0,1858640.0,3674633.0
264600,4185872.0,3799381.0,5246708.0,3142361.0,3618825.0,17000015.0,2790806.0,2435589.0,1866745.0,3711663.0
266400,4212797.0,3821691.0,5254990.0,3159430.0,3647967.0,17158113.0,2805732.0,2443577.0,1876965.0,3724781.0
268200,4236006.0,3842321.0,5262338.0,3170071.0,3664023.0,17285529.0,2822365.0,2457844.0,1891309.0,3744125.0
270000,4258673.0,3870557.0,5278084.0,3192072.0,3690312.0,17477280.0,2834745.0,2470903.0,1901439.0,3769916.0
271800,4312585.0,3886446.0,5286110.0,3209236.0,3725784.0,17709975.0,2863835.0,2485662.0,1909657.0,3786208.0
273600,4332723.0,3906690.0,5312938.0,3224841.0,3744685.0,17898687.0,2874978.0,2499309.0,1922864.0,3814531.0
275400,4352901.0,3933828.0,5339503.0,3258905.0,3771429.0,18155959.0,2888242.0,2520614.0,1934609.0,
277200,4371457.0,3962186.0,5365427.0,3289882.0,3808830.0,18401262.0,2909014.0,2534553.0,1949457.0,3861637.0
279000,4406476.0,3977171.0,5398127.0,3322407.0,3824075.0,18672295.0,2950155.0,2554804.0,1968698.0,3878530.0
280800,4453363.0,4007282.0,5412895.0,3356862.0,3859190.0,18861212.0,2971392.0,2577276.0,1986126.0,3905737.0
282600,4492716.0,4047501.0,5454810.0,3379832.0,3894554.0,19081408.0,2993731.0,2598242.0,,3944462.0
284400,4537035.0,4100366.0,5474362.0,3401534.0,3918760.0,19304151.0,3019941.0,2626862.0,2015176.0,3975333.0
286200,4570892.0,4141248.0,5507389.0,3431476.0,3941243.0,19559827.0,3031702.0,2652474.0,2028646.0,4014789.0
288000,4598846.0,4157256.0,5529972.0,3462284.0,3955538.0,19785786.0,3055097.0,2670701.0,2039827.0,4045260.0
289800,4661117.0,4202833.0,5542639.0,3474758.0,3965900.0,19903120.0,3066222.0,2697757.0,2055945.0,4069668.0
291600,4688750.0,4231373.0,5591700.0,3503258.0,3974261.0,19989850.0,3087879.0,2715788.0,2078173.0,4083531.0
293400,4717791.0,4246410.0,5641324.0,3523486.0,3988058.0,20165987.0,3114762.0,2733660.0,2088272.0,4094043.0
295200,4740304.0,4265374.0,5659359.0,3538310.0,,,3131886.0,2751305.0,2102738.0,4115005.0
297000,4762490.0,4284093.0,5681819.0,3553378.0,4008465.0,20315510.0,3150996.0,2761581.0,2113778.0,4133835.0
298800,4767239.0,4307084.0,5705116.0,3557075.0,4010116.0,20406074.0,3155120.0,2772890.0,2125623.0,4142545.0
